ResolvedPersonID,n_cases,n_districts,cross_jurisdiction,n_co_accused_links,community_id,dominant_crime_subhead_id
63083,1,1,False,0,-1,9
63086,1,1,False,3,6,18
63087,1,1,False,3,6,18
63091,1,1,False,2,2,8
63092,1,1,False,2,2,8
63094,1,1,False,1,25,28
63101,1,1,False,0,-1,22
63106,1,1,False,1,114,8
63107,1,1,False,0,-1,9
63108,1,1,False,1,139,22
63111,1,1,False,3,40,18
63115,1,1,False,1,27,24
63118,1,1,False,1,10,15
63119,1,1,False,1,2704,5
63120,1,1,False,1,2704,5
63121,1,1,False,0,-1,4
63122,1,1,False,2,2705,14
63123,1,1,False,2,2705,14
63124,1,1,False,2,2705,14
63133,1,1,False,3,139,12
63134,1,1,False,3,139,12
63138,1,1,False,1,52,17
63140,1,1,False,2,58,15
63144,1,1,False,3,53,12
63145,1,1,False,3,53,12
63148,1,1,False,3,86,14
63156,1,1,False,2,95,18
63157,1,1,False,1,27,5
63162,1,1,False,1,2706,3
63163,1,1,False,1,2706,3
63164,1,1,False,1,26,18
63167,1,1,False,2,2707,8
63168,1,1,False,2,2707,8
63169,1,1,False,2,2707,8
63174,1,1,False,2,139,24
63175,1,1,False,1,2708,8
63176,1,1,False,1,2708,8
63177,1,1,False,0,-1,2
63179,1,1,False,1,2709,12
63180,1,1,False,1,2709,12
63181,1,1,False,1,22,18
63184,1,1,False,1,95,13
63188,1,1,False,0,-1,12
63190,1,1,False,2,139,9
63192,1,1,False,2,139,9
63196,1,1,False,2,26,5
63197,1,1,False,0,-1,4
63198,1,1,False,2,95,3
63202,1,1,False,2,22,9
63211,1,1,False,0,-1,12
63217,1,1,False,1,35,24
63219,1,1,False,2,139,17
63221,1,1,False,2,139,17
63225,1,1,False,3,26,18
63234,1,1,False,2,73,9
63235,1,1,False,0,-1,8
63236,1,1,False,0,-1,5
63237,1,1,False,1,2710,8
63238,1,1,False,1,2710,8
63239,1,1,False,0,-1,5
63241,1,1,False,0,-1,15
63247,1,1,False,2,27,12
63249,1,1,False,1,70,12
63251,1,1,False,2,63,26
63252,1,1,False,2,63,26
63253,1,1,False,2,95,7
63257,1,1,False,3,26,14
63262,1,1,False,2,64,13
63264,1,1,False,2,64,13
63265,1,1,False,1,26,18
63268,1,1,False,3,27,9
63270,1,1,False,3,27,9
63271,1,1,False,3,27,9
63274,1,1,False,2,2711,2
63275,1,1,False,2,2711,2
63276,1,1,False,0,-1,20
63278,1,1,False,0,-1,12
63281,1,1,False,2,27,24
63282,1,1,False,2,52,20
63284,1,1,False,2,52,20
63287,1,1,False,1,1897,3
63289,1,1,False,0,-1,14
63292,1,1,False,2,74,18
63293,1,1,False,2,74,18
63295,1,1,False,1,2712,14
63296,1,1,False,1,2712,14
63297,1,1,False,1,2713,5
63298,1,1,False,1,2713,5
63303,1,1,False,3,2,12
63305,1,1,False,3,2,12
63310,1,1,False,1,105,5
63314,1,1,False,0,-1,12
63317,1,1,False,3,139,17
63318,1,1,False,3,139,17
63319,1,1,False,0,-1,26
63323,1,1,False,3,139,11
63324,1,1,False,3,139,11
63327,1,1,False,0,-1,20
63328,1,1,False,0,-1,7
63330,1,1,False,1,95,24
63331,1,1,False,0,-1,16
63332,1,1,False,0,-1,15
63333,1,1,False,1,2714,11
63334,1,1,False,1,2714,11
63339,1,1,False,0,-1,23
63342,1,1,False,3,14,20
63343,1,1,False,3,14,20
63346,1,1,False,1,14,25
63347,1,1,False,0,-1,5
63348,1,1,False,2,2715,20
63349,1,1,False,2,2715,20
63350,1,1,False,2,2715,20
63351,1,1,False,0,-1,23
63352,1,1,False,1,2716,11
63353,1,1,False,1,2716,11
63354,1,1,False,3,86,12
63355,1,1,False,3,86,12
63357,1,1,False,3,86,12
63358,1,1,False,0,-1,20
63359,1,1,False,3,2620,14
63360,1,1,False,3,2620,14
63361,1,1,False,3,2620,14
63364,1,1,False,1,2717,20
63366,1,1,False,0,-1,23
63367,1,1,False,0,-1,21
63369,1,1,False,0,-1,17
63370,1,1,False,1,27,15
63375,1,1,False,0,-1,5
63382,1,1,False,0,-1,5
63384,1,1,False,0,-1,14
63388,1,1,False,2,25,17
63392,1,1,False,3,56,26
63394,1,1,False,1,2718,5
63395,1,1,False,1,2718,5
63396,1,1,False,1,26,7
63398,1,1,False,0,-1,5
63403,1,1,False,0,-1,13
63405,1,1,False,3,43,15
63406,1,1,False,3,43,15
63408,1,1,False,0,-1,20
63416,1,1,False,1,25,9
63417,1,1,False,0,-1,12
63419,1,1,False,0,-1,4
63423,1,1,False,3,95,5
63426,1,1,False,1,1,12
63427,1,1,False,2,2719,16
63428,1,1,False,2,2719,16
63429,1,1,False,2,2719,16
63430,1,1,False,0,-1,13
63433,1,1,False,1,6,12
63439,1,1,False,1,10,15
63442,1,1,False,2,97,20
63447,1,1,False,1,2720,14
63448,1,1,False,1,2720,14
63451,1,1,False,2,139,11
63453,1,1,False,0,-1,11
63455,1,1,False,2,105,11
63463,1,1,False,0,-1,15
63468,1,1,False,0,-1,9
63469,1,1,False,0,-1,5
63470,1,1,False,0,-1,22
63475,1,1,False,0,-1,5
63476,1,1,False,2,2721,18
63477,1,1,False,2,2721,18
63478,1,1,False,2,2721,18
63479,1,1,False,0,-1,5
63480,1,1,False,2,58,18
63484,1,1,False,0,-1,14
63485,1,1,False,0,-1,13
63486,1,1,False,3,2722,12
63487,1,1,False,3,2722,12
63488,1,1,False,3,2722,12
63489,1,1,False,3,2722,12
63490,1,1,False,3,95,21
63491,1,1,False,3,95,21
63498,1,1,False,1,45,21
63499,1,1,False,0,-1,7
63503,1,1,False,0,-1,14
63504,1,1,False,0,-1,15
63505,1,1,False,0,-1,12
63512,1,1,False,0,-1,12
63513,1,1,False,2,51,18
63517,1,1,False,0,-1,26
63519,1,1,False,1,58,18
63523,1,1,False,0,-1,12
63525,1,1,False,0,-1,14
63526,1,1,False,1,2723,27
63527,1,1,False,1,2723,27
63530,1,1,False,0,-1,26
63532,1,1,False,1,135,4
63535,1,1,False,2,16,12
63536,1,1,False,2,16,12
63540,1,1,False,1,3,27
63541,1,1,False,3,135,12
63543,1,1,False,3,135,12
63544,1,1,False,3,135,12
63546,1,1,False,2,10,20
63547,1,1,False,2,10,20
63548,1,1,False,1,2724,28
63549,1,1,False,1,2724,28
63553,1,1,False,0,-1,15
63557,1,1,False,2,294,24
63560,1,1,False,2,135,12
63561,1,1,False,1,2725,22
63562,1,1,False,1,2725,22
63567,1,1,False,0,-1,6
63573,1,1,False,2,10,25
63581,1,1,False,3,40,20
63582,1,1,False,3,40,20
63588,1,1,False,1,2726,2
63589,1,1,False,1,2726,2
63590,1,1,False,2,53,18
63591,1,1,False,2,53,18
63596,1,1,False,0,-1,5
63598,1,1,False,1,51,12
63600,1,1,False,1,35,11
63605,1,1,False,0,-1,14
63609,1,1,False,2,52,4
63610,1,1,False,1,2727,20
63611,1,1,False,1,2727,20
63612,1,1,False,0,-1,15
63613,1,1,False,0,-1,9
63614,1,1,False,3,28,13
63615,1,1,False,3,28,13
63618,1,1,False,0,-1,1
63620,1,1,False,0,-1,15
63621,1,1,False,0,-1,4
63625,1,1,False,3,114,11
63627,1,1,False,3,114,11
63631,1,1,False,0,-1,5
63633,1,1,False,1,52,14
63636,1,1,False,2,80,13
63638,1,1,False,0,-1,5
63639,1,1,False,2,27,20
63640,1,1,False,2,27,20
63642,1,1,False,1,2728,10
63643,1,1,False,1,2728,10
63648,1,1,False,3,179,14
63650,1,1,False,3,179,14
63651,1,1,False,0,-1,20
63652,1,1,False,1,2729,12
63653,1,1,False,1,2729,12
63654,1,1,False,0,-1,14
63655,1,1,False,0,-1,6
63656,1,1,False,1,2730,20
63657,1,1,False,1,2730,20
63659,1,1,False,2,28,18
63661,1,1,False,0,-1,14
63663,1,1,False,0,-1,22
63664,1,1,False,0,-1,28
63671,1,1,False,2,35,13
63672,1,1,False,2,35,13
63675,1,1,False,3,0,9
63677,1,1,False,3,0,9
63679,1,1,False,0,-1,14
63685,1,1,False,0,-1,14
63689,1,1,False,0,-1,12
63690,1,1,False,0,-1,28
63696,1,1,False,1,135,12
63698,1,1,False,0,-1,20
63699,1,1,False,0,-1,27
63700,1,1,False,1,2731,18
63701,1,1,False,1,2731,18
63703,1,1,False,1,2732,18
63704,1,1,False,1,2732,18
63705,1,1,False,0,-1,21
63706,1,1,False,3,2733,14
63707,1,1,False,3,2733,14
63708,1,1,False,3,2733,14
63709,1,1,False,3,2733,14
63712,1,1,False,1,139,22
63713,1,1,False,1,30,6
63715,1,1,False,0,-1,18
63719,1,1,False,2,80,20
63721,1,1,False,2,80,20
63723,1,1,False,2,139,17
63728,1,1,False,0,-1,24
63732,1,1,False,0,-1,4
63734,1,1,False,0,-1,5
63738,1,1,False,1,114,5
63742,1,1,False,3,56,15
63752,1,1,False,0,-1,12
63756,1,1,False,1,16,18
63757,1,1,False,1,52,18
63760,1,1,False,2,3,4
63761,1,1,False,2,3,4
63762,1,1,False,1,2734,12
63763,1,1,False,1,2734,12
63765,1,1,False,2,135,5
63767,1,1,False,2,135,5
63769,1,1,False,1,23,23
63773,1,1,False,1,2735,12
63774,1,1,False,1,2735,12
63775,1,1,False,0,-1,11
63777,1,1,False,2,16,25
63780,1,1,False,2,16,28
63781,1,1,False,2,16,28
63784,1,1,False,1,3,20
63786,1,1,False,0,-1,20
63787,1,1,False,0,-1,14
63790,1,1,False,0,-1,2
63800,1,1,False,0,-1,2
63802,1,1,False,0,-1,18
63806,1,1,False,0,-1,14
63810,1,1,False,2,1,18
63812,1,1,False,2,1,18
63814,1,1,False,0,-1,17
63816,1,1,False,1,16,12
63817,1,1,False,0,-1,28
63818,1,1,False,0,-1,17
63819,1,1,False,0,-1,16
63820,1,1,False,1,68,6
63827,1,1,False,2,80,20
63829,1,1,False,0,-1,8
63833,1,1,False,3,10,8
63834,1,1,False,0,-1,4
63839,1,1,False,0,-1,25
63843,1,1,False,0,-1,13
63846,1,1,False,2,10,14
63849,1,1,False,0,-1,12
63852,1,1,False,1,2736,14
63854,1,1,False,1,2737,18
63855,1,1,False,1,2737,18
63859,1,1,False,1,51,9
63861,1,1,False,1,6,18
63863,1,1,False,3,51,12
63865,1,1,False,3,51,12
63868,1,1,False,0,-1,10
63875,1,1,False,1,37,12
63877,1,1,False,1,2738,17
63878,1,1,False,1,2738,17
63882,1,1,False,2,59,12
63883,1,1,False,2,59,12
63885,1,1,False,2,45,5
63887,1,1,False,2,45,5
63888,1,1,False,0,-1,12
63889,1,1,False,2,10,14
63894,1,1,False,2,2,13
63897,1,1,False,1,2739,26
63898,1,1,False,0,-1,5
63899,1,1,False,0,-1,18
63900,1,1,False,0,-1,24
63901,1,1,False,0,-1,12
63904,1,1,False,2,93,14
63905,1,1,False,2,93,14
63906,1,1,False,0,-1,25
63911,1,1,False,1,2740,14
63912,1,1,False,1,2740,14
63916,1,1,False,3,126,5
63918,1,1,False,3,126,5
63919,1,1,False,0,-1,6
63923,1,1,False,0,-1,3
63929,1,1,False,3,80,25
63930,1,1,False,3,80,25
63937,1,1,False,1,68,12
63940,1,1,False,0,-1,13
63945,1,1,False,1,51,25
63953,1,1,False,3,126,9
63954,1,1,False,0,-1,23
63956,1,1,False,0,-1,3
63959,1,1,False,2,74,18
63962,1,1,False,1,2741,27
63963,1,1,False,1,2741,27
63964,1,1,False,1,2742,13
63965,1,1,False,1,2742,13
63970,1,1,False,0,-1,7
63972,1,1,False,2,126,9
63976,1,1,False,0,-1,4
63978,1,1,False,3,68,8
63981,1,1,False,0,-1,8
63982,1,1,False,1,2,5
63985,1,1,False,1,2743,14
63988,1,1,False,2,237,18
63994,1,1,False,2,68,5
63996,1,1,False,2,68,5
63997,1,1,False,1,0,12
64000,1,1,False,0,-1,27
64005,1,1,False,1,10,14
64009,1,1,False,2,62,17
64012,1,1,False,0,-1,26
64016,1,1,False,2,45,28
64017,1,1,False,1,14,23
64019,1,1,False,2,40,4
64020,1,1,False,2,40,4
64030,1,1,False,3,10,13
64035,1,1,False,3,139,15
64036,1,1,False,3,139,15
64039,1,1,False,1,95,24
64041,1,1,False,1,126,12
64048,1,1,False,3,10,9
64050,1,1,False,3,10,9
64059,1,1,False,2,179,12
64060,1,1,False,0,-1,5
64062,1,1,False,2,111,15
64063,1,1,False,2,111,15
64065,1,1,False,3,27,13
64067,1,1,False,3,27,13
64068,1,1,False,1,10,9
64075,1,1,False,0,-1,13
64078,1,1,False,1,137,18
64079,1,1,False,1,2744,21
64082,1,1,False,1,19,5
64083,1,1,False,0,-1,5
64087,1,1,False,2,40,18
64088,1,1,False,0,-1,12
64090,1,1,False,2,1,16
64094,1,1,False,2,16,20
64096,1,1,False,0,-1,12
64099,1,1,False,2,44,12
64100,1,1,False,2,0,18
64103,1,1,False,1,2745,23
64104,1,1,False,1,2745,23
64106,1,1,False,1,68,8
64113,1,1,False,0,-1,12
64115,1,1,False,3,114,11
64116,1,1,False,3,114,11
64117,1,1,False,3,114,11
64118,1,1,False,1,2746,28
64119,1,1,False,1,2746,28
64122,1,1,False,2,2747,14
64123,1,1,False,2,2747,14
64124,1,1,False,1,6,18
64126,1,1,False,2,142,18
64129,1,1,False,0,-1,21
64130,1,1,False,1,2748,14
64131,1,1,False,1,2748,14
64132,1,1,False,1,6,18
64137,1,1,False,1,44,18
64143,1,1,False,2,179,12
64144,1,1,False,1,95,12
64150,1,1,False,0,-1,1
64154,1,1,False,3,179,24
64156,1,1,False,0,-1,7
64160,1,1,False,2,95,18
64161,1,1,False,2,95,18
64163,1,1,False,0,-1,15
64165,1,1,False,3,95,18
64175,1,1,False,0,-1,12
64177,1,1,False,2,53,15
64179,1,1,False,1,2749,24
64180,1,1,False,1,2749,24
64181,1,1,False,1,294,13
64183,1,1,False,0,-1,9
64184,1,1,False,0,-1,22
64191,1,1,False,1,2750,5
64192,1,1,False,1,2750,5
64195,1,1,False,0,-1,18
64201,1,1,False,1,59,20
64204,1,1,False,0,-1,5
64205,1,1,False,1,10,18
64208,1,1,False,0,-1,27
64212,1,1,False,1,139,20
64213,1,1,False,2,294,12
64218,1,1,False,0,-1,13
64221,1,1,False,1,80,9
64223,1,1,False,3,0,23
64230,1,1,False,3,64,4
64232,1,1,False,3,64,4
64233,1,1,False,3,64,4
64234,1,1,False,0,-1,12
64238,1,1,False,0,-1,22
64240,1,1,False,1,27,5
64241,1,1,False,1,2751,12
64245,1,1,False,0,-1,12
64249,1,1,False,0,-1,27
64252,1,1,False,0,-1,8
64254,1,1,False,0,-1,19
64258,1,1,False,1,54,12
64260,1,1,False,2,28,13
64261,1,1,False,2,28,13
64267,1,1,False,3,179,14
64271,1,1,False,2,1,27
64272,1,1,False,2,1,27
64279,1,1,False,1,72,15
64280,1,1,False,0,-1,14
64281,1,1,False,1,2752,24
64282,1,1,False,1,2752,24
64284,1,1,False,2,6,18
64285,1,1,False,2,6,18
64291,1,1,False,0,-1,9
64292,1,1,False,2,1954,1
64293,1,1,False,2,1954,1
64298,1,1,False,0,-1,6
64300,1,1,False,2,288,26
64301,1,1,False,2,288,26
64302,1,1,False,0,-1,14
64306,1,1,False,0,-1,5
64308,1,1,False,2,6,21
64312,1,1,False,0,-1,12
64313,1,1,False,2,2753,24
64314,1,1,False,2,2753,24
64315,1,1,False,2,2753,24
64316,1,1,False,0,-1,23
64321,1,1,False,0,-1,9
64323,1,1,False,0,-1,5
64325,1,1,False,0,-1,12
64327,1,1,False,1,195,21
64329,1,1,False,1,2754,14
64330,1,1,False,1,2754,14
64334,1,1,False,1,1,5
64335,1,1,False,0,-1,14
64337,1,1,False,1,114,5
64339,1,1,False,0,-1,14
64342,1,1,False,2,2755,28
64343,1,1,False,2,2755,28
64347,1,1,False,3,93,5
64353,1,1,False,1,73,5
64354,1,1,False,0,-1,11
64355,1,1,False,2,6,27
64362,1,1,False,2,2756,8
64364,1,1,False,2,2756,8
64367,1,1,False,0,-1,5
64368,1,1,False,0,-1,12
64373,1,1,False,0,-1,9
64377,1,1,False,0,-1,6
64380,1,1,False,3,44,9
64381,1,1,False,3,44,9
64382,1,1,False,3,44,9
64385,1,1,False,1,10,13
64387,1,1,False,2,53,12
64393,1,1,False,3,30,5
64394,1,1,False,3,30,5
64400,1,1,False,2,18,24
64402,1,1,False,2,18,24
64404,1,1,False,3,2757,24
64405,1,1,False,3,2757,24
64406,1,1,False,3,2757,24
64407,1,1,False,0,-1,24
64412,1,1,False,2,37,5
64415,1,1,False,2,294,15
64420,1,1,False,3,3,9
64421,1,1,False,3,3,9
64422,1,1,False,1,2758,21
64423,1,1,False,1,2758,21
64426,1,1,False,0,-1,5
64430,1,1,False,2,179,14
64432,1,1,False,1,2759,24
64433,1,1,False,2,2760,20
64434,1,1,False,2,2760,20
64435,1,1,False,2,2760,20
64437,1,1,False,1,93,12
64442,1,1,False,1,10,4
64443,1,1,False,0,-1,12
64445,1,1,False,0,-1,9
64449,1,1,False,1,93,8
64450,1,1,False,0,-1,12
64451,1,1,False,0,-1,17
64458,1,1,False,1,2761,14
64459,1,1,False,1,2761,14
64460,1,1,False,0,-1,18
64462,1,1,False,2,25,14
64464,1,1,False,2,31,4
64465,1,1,False,2,31,4
64471,1,1,False,1,114,9
64473,1,1,False,0,-1,9
64474,1,1,False,0,-1,26
64481,1,1,False,2,179,25
64482,1,1,False,0,-1,8
64483,1,1,False,0,-1,13
64485,1,1,False,1,0,5
64487,1,1,False,0,-1,5
64490,1,1,False,2,114,11
64491,1,1,False,1,1127,4
64496,1,1,False,0,-1,11
64497,1,1,False,1,2,13
64499,1,1,False,0,-1,15
64500,1,1,False,0,-1,26
64501,1,1,False,2,86,12
64507,1,1,False,0,-1,12
64509,1,1,False,1,43,15
64511,1,1,False,2,1698,27
64514,1,1,False,0,-1,13
64518,1,1,False,3,179,12
64519,1,1,False,3,179,12
64520,1,1,False,3,179,12
64526,1,1,False,0,-1,8
64531,1,1,False,3,43,15
64534,1,1,False,2,6,5
64536,1,1,False,2,6,5
64537,1,1,False,2,44,4
64538,1,1,False,2,44,4
64540,1,1,False,0,-1,28
64544,1,1,False,2,28,13
64546,1,1,False,1,2762,4
64547,1,1,False,1,2762,4
64550,1,1,False,2,31,12
64552,1,1,False,0,-1,20
64554,1,1,False,1,12,12
64558,1,1,False,0,-1,18
64561,1,1,False,2,2,12
64565,1,1,False,1,86,2
64568,1,1,False,1,58,20
64569,1,1,False,1,2763,18
64570,1,1,False,1,2763,18
64571,1,1,False,0,-1,9
64572,1,1,False,0,-1,17
64574,1,1,False,0,-1,20
64577,1,1,False,1,72,12
64579,1,1,False,0,-1,12
64585,1,1,False,1,114,12
64586,1,1,False,1,73,12
64588,1,1,False,0,-1,18
64589,1,1,False,3,6,15
64592,1,1,False,3,6,15
64593,1,1,False,2,0,4
64594,1,1,False,2,0,4
64596,1,1,False,0,-1,18
64600,1,1,False,0,-1,9
64605,1,1,False,2,179,23
64609,1,1,False,1,95,13
64613,1,1,False,0,-1,20
64617,1,1,False,1,2764,5
64618,1,1,False,1,2764,5
64620,1,1,False,0,-1,24
64624,1,1,False,1,2765,17
64628,1,1,False,1,58,5
64629,1,1,False,3,2766,5
64630,1,1,False,3,2766,5
64631,1,1,False,3,2766,5
64632,1,1,False,3,2766,5
64636,1,1,False,2,59,20
64637,1,1,False,0,-1,17
64643,1,1,False,1,95,18
64644,1,1,False,0,-1,25
64645,1,1,False,0,-1,18
64651,1,1,False,2,19,18
64652,1,1,False,2,19,18
64654,1,1,False,0,-1,10
64655,1,1,False,1,2767,12
64657,1,1,False,0,-1,4
64658,1,1,False,1,2768,13
64659,1,1,False,1,2768,13
64667,1,1,False,0,-1,23
64668,1,1,False,0,-1,12
64670,1,1,False,1,1549,18
64671,1,1,False,0,-1,12
64676,1,1,False,3,73,14
64682,1,1,False,2,68,5
64683,1,1,False,0,-1,6
64685,1,1,False,0,-1,25
64687,1,1,False,3,142,15
64689,1,1,False,3,142,15
64695,1,1,False,1,59,6
64697,1,1,False,0,-1,18
64699,1,1,False,0,-1,17
64702,1,1,False,3,142,8
64703,1,1,False,3,142,8
64710,1,1,False,1,164,12
64711,1,1,False,1,2769,23
64712,1,1,False,1,2769,23
64714,1,1,False,3,44,10
64716,1,1,False,3,44,10
64718,1,1,False,0,-1,7
64720,1,1,False,0,-1,20
64724,1,1,False,0,-1,18
64729,1,1,False,0,-1,18
64733,1,1,False,3,68,8
64736,1,1,False,0,-1,18
64737,1,1,False,0,-1,15
64739,1,1,False,0,-1,22
64740,1,1,False,0,-1,3
64743,1,1,False,2,2,5
64744,1,1,False,2,2,5
64745,1,1,False,0,-1,5
64749,1,1,False,1,2770,12
64750,1,1,False,2,7,14
64751,1,1,False,2,7,14
64754,1,1,False,1,62,18
64756,1,1,False,1,58,13
64757,1,1,False,1,58,26
64765,1,1,False,1,28,12
64767,1,1,False,0,-1,7
64772,1,1,False,0,-1,13
64774,1,1,False,1,164,13
64775,1,1,False,0,-1,15
64776,1,1,False,0,-1,7
64780,1,1,False,0,-1,12
64784,1,1,False,2,93,4
64786,1,1,False,0,-1,25
64789,1,1,False,1,58,4
64791,1,1,False,0,-1,12
64793,1,1,False,1,62,12
64794,1,1,False,0,-1,8
64795,1,1,False,1,294,9
64797,1,1,False,2,2771,21
64798,1,1,False,2,2771,21
64799,1,1,False,2,2771,21
64800,1,1,False,0,-1,13
64801,1,1,False,1,2772,25
64802,1,1,False,1,2772,25
64805,1,1,False,3,114,13
64806,1,1,False,3,114,13
64808,1,1,False,3,2773,14
64810,1,1,False,3,2773,14
64811,1,1,False,3,2773,14
64812,1,1,False,0,-1,8
64814,1,1,False,0,-1,5
64815,1,1,False,1,2774,28
64816,1,1,False,1,2774,28
64824,1,1,False,0,-1,20
64827,1,1,False,0,-1,20
64829,1,1,False,1,6,18
64831,1,1,False,1,59,12
64834,1,1,False,3,114,20
64835,1,1,False,3,114,20
64837,1,1,False,3,114,20
64838,1,1,False,0,-1,18
64839,1,1,False,0,-1,5
64842,1,1,False,2,2,9
64843,1,1,False,3,105,22
64844,1,1,False,3,105,22
64845,1,1,False,3,105,22
64849,1,1,False,0,-1,9
64851,1,1,False,2,93,26
64852,1,1,False,2,93,26
64853,1,1,False,0,-1,20
64855,1,1,False,0,-1,4
64857,1,1,False,0,-1,16
64858,1,1,False,0,-1,18
64859,1,1,False,0,-1,2
64860,1,1,False,0,-1,21
64863,1,1,False,3,86,18
64866,1,1,False,2,2775,10
64867,1,1,False,2,2775,10
64868,1,1,False,2,2775,10
64869,1,1,False,0,-1,12
64870,1,1,False,0,-1,12
64877,1,1,False,2,2,14
64878,1,1,False,2,2,14
64880,1,1,False,2,45,7
64881,1,1,False,2,45,7
64883,1,1,False,1,70,20
64894,1,1,False,2,2776,14
64895,1,1,False,2,2776,14
64896,1,1,False,2,2776,14
64898,1,1,False,3,22,22
64899,1,1,False,3,22,22
64901,1,1,False,1,93,12
64904,1,1,False,0,-1,2
64905,1,1,False,0,-1,22
64909,1,1,False,3,70,22
64910,1,1,False,3,70,22
64911,1,1,False,3,70,22
64917,1,1,False,1,2777,23
64918,1,1,False,1,2777,23
64919,1,1,False,0,-1,7
64921,1,1,False,0,-1,12
64922,1,1,False,1,179,28
64925,1,1,False,2,114,8
64927,1,1,False,1,7,17
64929,1,1,False,3,93,13
64931,1,1,False,3,93,13
64932,1,1,False,3,93,13
64934,1,1,False,2,179,17
64938,1,1,False,3,179,12
64940,1,1,False,3,179,12
64941,1,1,False,0,-1,15
64943,1,1,False,1,2778,11
64944,1,1,False,1,2778,11
64948,1,1,False,0,-1,4
64949,1,1,False,0,-1,12
64950,1,1,False,1,68,4
64952,1,1,False,0,-1,12
64954,1,1,False,0,-1,5
64956,1,1,False,1,73,26
64957,1,1,False,0,-1,12
64958,1,1,False,0,-1,6
64961,1,1,False,2,86,11
64963,1,1,False,2,2779,24
64964,1,1,False,2,2779,24
64965,1,1,False,2,2779,24
64969,1,1,False,1,35,27
64971,1,1,False,0,-1,4
64974,1,1,False,0,-1,18
64979,1,1,False,3,6,12
64983,1,1,False,1,80,14
64985,1,1,False,0,-1,2
64988,1,1,False,3,95,4
64989,1,1,False,3,95,4
64992,1,1,False,2,93,20
64994,1,1,False,0,-1,20
64997,1,1,False,2,2780,4
64998,1,1,False,2,2780,4
64999,1,1,False,2,2780,4
65000,1,1,False,0,-1,24
65001,1,1,False,2,10,5
65004,1,1,False,2,114,13
65005,1,1,False,2,114,13
65011,1,1,False,2,164,5
65015,1,1,False,0,-1,12
65017,1,1,False,1,73,12
65026,1,1,False,2,40,13
65028,1,1,False,0,-1,20
65033,1,1,False,0,-1,18
65034,1,1,False,2,37,18
65035,1,1,False,2,37,18
65038,1,1,False,1,2781,12
65039,1,1,False,1,2781,12
65041,1,1,False,1,114,12
65044,1,1,False,1,255,5
65046,1,1,False,1,2782,13
65047,1,1,False,1,2782,13
65051,1,1,False,2,93,14
65053,1,1,False,2,93,14
65055,1,1,False,2,44,22
65056,1,1,False,2,44,22
65060,1,1,False,1,166,5
65066,1,1,False,0,-1,5
65067,1,1,False,0,-1,5
65070,1,1,False,0,-1,12
65076,1,1,False,1,95,4
65077,1,1,False,2,2783,18
65078,1,1,False,2,2783,18
65079,1,1,False,2,2783,18
65080,1,1,False,0,-1,11
65082,1,1,False,3,139,18
65084,1,1,False,3,139,18
65089,1,1,False,3,114,25
65090,1,1,False,3,114,25
65091,1,1,False,1,2784,15
65092,1,1,False,1,2784,15
65093,1,1,False,0,-1,5
65095,1,1,False,0,-1,13
65097,1,1,False,0,-1,27
65099,1,1,False,3,179,15
65103,1,1,False,1,95,18
65104,1,1,False,1,2785,8
65105,1,1,False,1,2785,8
65106,1,1,False,0,-1,7
65110,1,1,False,2,2786,20
65111,1,1,False,2,2786,20
65112,1,1,False,2,2786,20
65113,1,1,False,3,139,8
65114,1,1,False,3,139,8
65117,1,1,False,3,14,8
65119,1,1,False,3,14,8
65124,1,1,False,2,139,2
65125,1,1,False,1,2787,5
65126,1,1,False,1,2787,5
65130,1,1,False,1,2788,18
65131,1,1,False,1,2788,18
65132,1,1,False,1,73,13
65136,1,1,False,2,179,20
65138,1,1,False,2,179,20
65140,1,1,False,0,-1,13
65143,1,1,False,0,-1,9
65147,1,1,False,0,-1,12
65151,1,1,False,0,-1,20
65154,1,1,False,0,-1,5
65155,1,1,False,2,18,24
65161,1,1,False,0,-1,5
65162,1,1,False,1,2789,24
65163,1,1,False,1,2789,24
65164,1,1,False,0,-1,12
65166,1,1,False,1,2790,5
65169,1,1,False,2,139,12
65171,1,1,False,2,139,12
65174,1,1,False,2,43,5
65177,1,1,False,1,2791,28
65179,1,1,False,2,2792,4
65180,1,1,False,2,2792,4
65181,1,1,False,2,2792,4
65188,1,1,False,2,52,18
65193,1,1,False,1,95,12
65200,1,1,False,3,166,14
65201,1,1,False,3,166,14
65202,1,1,False,3,166,14
65215,1,1,False,0,-1,21
65218,1,1,False,1,2793,12
65219,1,1,False,1,2793,12
65221,1,1,False,2,2794,5
65222,1,1,False,2,2794,5
65225,1,1,False,2,26,12
65226,1,1,False,2,26,12
65229,1,1,False,1,2795,22
65230,1,1,False,1,2795,22
65237,1,1,False,3,68,17
65243,1,1,False,0,-1,9
65244,1,1,False,0,-1,20
65245,1,1,False,0,-1,23
65246,1,1,False,0,-1,18
65248,1,1,False,0,-1,13
65249,1,1,False,0,-1,5
65252,1,1,False,2,6,9
65254,1,1,False,0,-1,5
65257,1,1,False,0,-1,8
65259,1,1,False,2,2796,5
65260,1,1,False,2,2796,5
65261,1,1,False,2,2796,5
65263,1,1,False,0,-1,7
65265,1,1,False,3,93,9
65267,1,1,False,3,93,9
65268,1,1,False,3,93,9
65269,1,1,False,1,2797,5
65270,1,1,False,1,2797,5
65274,1,1,False,1,28,12
65276,1,1,False,0,-1,5
