ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
33142,32136,1,2025-01-27,1,22,925,12619,66,55427,1,0
33143,32138,1,2025-01-13,1,22,935,12779,66,55429,1,0
33144,32138,1,2025-01-29,1,22,935,12779,66,55430,1,0
33145,32139,2,2024-05-12,1,22,926,12647,65,55432,1,0
33146,32140,1,2024-10-17,1,22,932,12736,66,55433,1,0
33147,32142,1,2024-05-19,1,22,930,12709,65,55435,1,0
33148,32144,1,2024-12-29,1,22,937,12811,65,55439,1,0
33149,32145,1,2024-01-20,1,22,920,12567,65,55440,1,0
33150,32145,1,2024-03-01,1,22,920,12567,65,55441,1,0
33151,32146,1,2024-05-29,1,22,938,12833,66,55442,1,1
33152,32147,1,2024-08-05,1,22,932,12731,64,55444,1,0
33153,32147,1,2024-08-22,1,22,932,12731,64,55446,1,0
33154,32148,2,2024-06-20,1,22,933,12753,64,55448,1,0
33155,32149,1,2024-06-04,1,22,926,12649,66,55449,1,0
33156,32150,1,2024-01-17,1,22,933,12753,66,55452,1,0
33157,32151,1,2024-08-18,1,22,936,12795,65,55453,1,0
33158,32152,1,2024-03-15,1,22,922,12590,66,55454,1,0
33159,32153,1,2024-06-23,1,22,926,12648,64,55455,1,0
33160,32154,1,2024-07-24,1,22,926,12640,66,55456,1,0
33161,32154,1,2024-08-01,1,22,926,12640,66,55457,1,0
33162,32155,1,2024-05-02,1,22,918,12541,66,55458,1,0
33163,32157,1,2024-02-23,1,22,938,12826,65,55460,1,0
33164,32157,1,2024-02-07,1,22,938,12826,65,55463,1,0
33165,32158,1,2024-05-07,1,22,928,12676,65,55464,1,0
33166,32159,1,2024-06-25,1,22,925,12624,66,55465,1,0
33167,32159,1,2024-06-23,1,22,925,12624,66,55468,1,0
33168,32160,1,2024-05-26,1,22,930,12697,66,55469,1,0
33169,32162,1,2024-07-08,1,22,918,12548,66,55472,1,0
33170,32163,2,2024-10-12,1,22,933,12751,66,55473,1,0
33171,32164,1,2024-05-21,1,22,941,12862,65,55475,1,0
33172,32165,1,2024-07-30,1,22,920,12564,66,55478,1,0
33173,32167,1,2024-07-24,1,22,939,12844,64,55482,1,0
33174,32167,1,2024-06-21,1,22,939,12844,64,55483,1,0
33175,32168,1,2024-12-22,1,22,925,12618,65,55484,1,0
33176,32170,1,2024-07-21,1,22,928,12669,64,55487,1,0
33177,32172,1,2025-02-09,1,22,937,12810,64,55490,1,0
33178,32174,1,2024-03-15,1,22,933,12754,65,55494,1,0
33179,32175,1,2024-01-17,1,22,919,12558,65,55496,1,0
33180,32177,1,2024-08-02,1,22,930,12702,66,55498,1,0
33181,32178,2,2024-06-30,1,22,920,12564,66,55499,1,1
33182,32180,1,2024-02-16,1,22,933,12753,65,55501,1,0
33183,32182,1,2024-09-04,1,22,921,12581,65,55505,1,0
33184,32183,2,2024-01-30,1,22,928,12673,65,55506,1,0
33185,32184,1,2024-05-19,1,22,918,12545,64,55509,1,0
33186,32185,1,2024-12-23,1,22,929,12680,64,55510,1,0
33187,32186,1,2024-02-01,1,22,926,12644,65,55511,1,1
33188,32187,2,2024-05-11,1,22,938,12825,65,55512,1,0
33189,32189,1,2024-12-12,1,22,939,12841,66,55518,1,0
33190,32190,2,2024-11-19,1,22,931,12727,64,55520,1,0
33191,32191,1,2024-07-24,1,22,925,12631,65,55522,1,0
33192,32192,1,2024-12-20,1,22,925,12625,65,55523,1,0
33193,32192,1,2024-12-14,1,22,925,12625,65,55524,1,0
33194,32192,2,2024-12-19,1,22,925,12625,65,55525,1,0
33195,32193,1,2024-12-22,1,22,931,12726,65,55526,1,0
33196,32194,2,2025-02-14,1,22,928,12671,66,55527,1,0
33197,32194,1,2025-02-04,1,22,928,12671,66,55528,1,0
33198,32195,1,2025-02-21,1,22,933,12755,64,55529,1,0
33199,32196,1,2024-09-02,1,22,927,12657,64,55531,1,0
33200,32197,1,2024-12-05,1,22,917,12521,64,55533,1,0
33201,32200,1,2025-02-02,1,22,928,12676,64,55538,1,0
33202,32200,1,2025-02-06,1,22,928,12676,64,55540,1,0
33203,32202,1,2024-06-01,1,22,940,12848,65,55542,1,0
33204,32203,1,2024-12-16,1,22,930,12697,66,55543,1,0
33205,32204,1,2024-08-19,1,22,918,12539,66,55544,1,0
33206,32204,2,2024-08-31,1,22,918,12539,66,55546,1,0
33207,32206,1,2024-09-03,1,22,937,12815,64,55549,1,0
33208,32206,1,2024-09-16,1,22,937,12815,64,55551,1,0
33209,32206,1,2024-09-27,1,22,937,12815,64,55552,1,0
33210,32207,1,2024-03-18,1,22,939,12845,64,55554,1,0
33211,32208,1,2025-01-16,1,22,936,12790,64,55555,1,0
33212,32208,1,2024-12-08,1,22,936,12790,64,55556,1,0
33213,32210,1,2024-04-06,1,22,929,12689,66,55558,1,0
33214,32211,1,2024-05-11,1,22,929,12688,64,55559,1,0
33215,32212,1,2024-11-09,1,22,934,12767,66,55560,1,0
33216,32213,1,2024-04-26,1,22,925,12628,65,55561,1,0
33217,32214,1,2024-05-29,1,22,934,12765,65,55563,1,0
33218,32215,1,2024-10-16,1,22,919,12557,65,55564,1,0
33219,32216,1,2024-03-11,1,22,926,12654,64,55565,1,0
33220,32218,1,2024-08-28,1,22,936,12798,65,55571,1,0
33221,32219,1,2024-07-01,1,22,928,12669,64,55573,1,0
33222,32221,1,2024-10-29,1,22,936,12804,64,55578,1,0
33223,32221,1,2024-12-03,1,22,936,12804,64,55579,1,0
33224,32221,1,2024-11-30,1,22,936,12804,64,55580,1,0
33225,32222,1,2024-07-01,1,22,924,12614,66,55582,1,0
33226,32223,1,2024-05-22,1,22,920,12563,64,55583,1,0
33227,32226,1,2024-09-05,1,22,938,12826,64,55588,1,0
33228,32226,2,2024-09-16,1,22,938,12826,64,55589,1,0
33229,32227,1,2024-01-29,1,22,920,12566,66,55590,1,0
33230,32228,1,2024-03-01,1,22,935,12783,64,55593,1,0
33231,32228,1,2024-03-25,1,22,935,12783,64,55594,1,0
33232,32230,2,2024-02-07,1,22,924,12609,65,55597,1,1
33233,32231,1,2024-05-22,1,22,926,12653,66,55600,1,0
33234,32232,1,2024-05-23,1,22,928,12676,65,55601,1,0
33235,32233,1,2024-12-22,1,22,940,12853,65,55602,1,0
33236,32233,2,2024-11-30,1,22,940,12853,65,55603,1,0
33237,32233,1,2024-12-09,1,22,940,12853,65,55604,1,0
33238,32234,1,2024-02-14,1,22,929,12691,64,55605,1,0
33239,32235,2,2024-03-14,1,22,932,12745,65,55606,1,0
33240,32236,1,2024-11-13,1,22,938,12824,64,55607,1,0
33241,32236,2,2024-11-02,1,22,938,12824,64,55609,1,0
33242,32236,1,2024-10-01,1,22,938,12824,64,55610,1,0
33243,32238,1,2024-01-22,1,22,933,12750,65,55613,1,0
33244,32239,2,2024-02-13,1,22,921,12584,66,55616,1,0
33245,32240,1,2024-05-29,1,22,939,12839,65,55618,1,0
33246,32241,1,2024-11-04,1,22,917,12514,64,55619,1,0
33247,32242,1,2024-07-21,1,22,926,12655,64,55620,1,0
33248,32242,1,2024-07-02,1,22,926,12655,64,55621,1,0
33249,32243,1,2024-11-07,1,22,924,12609,66,55623,1,0
33250,32244,1,2024-04-17,1,22,917,12517,66,55626,1,0
33251,32245,1,2024-05-05,1,22,933,12753,65,55627,1,0
33252,32246,1,2024-05-02,1,22,925,12625,64,55628,1,0
33253,32247,1,2024-04-08,1,22,921,12579,66,55630,1,0
33254,32247,1,2024-04-10,1,22,921,12579,66,55631,1,0
33255,32248,1,2024-09-12,1,22,937,12810,65,55633,1,0
33256,32249,1,2024-08-13,1,22,925,12619,64,55635,1,0
33257,32252,1,2024-03-22,1,22,932,12735,64,55640,1,0
33258,32253,1,2024-12-08,1,22,932,12743,64,55641,1,0
33259,32256,2,2024-04-23,1,22,921,12578,64,55644,1,0
33260,32257,1,2024-04-10,1,22,934,12768,65,55645,1,0
33261,32258,1,2024-04-11,1,22,941,12860,64,55646,1,0
33262,32258,1,2024-03-24,1,22,941,12860,64,55647,1,0
33263,32259,1,2024-02-29,1,22,925,12624,64,55650,1,0
33264,32261,1,2024-03-17,1,22,940,12854,65,55652,1,0
33265,32261,1,2024-03-02,1,22,940,12854,65,55653,1,0
33266,32261,2,2024-03-10,1,22,940,12854,65,55654,1,0
33267,32262,1,2024-04-29,1,22,930,12696,64,55655,1,0
33268,32263,1,2024-08-14,1,22,926,12656,66,55656,1,0
33269,32264,1,2025-01-22,1,22,931,12721,66,55658,1,0
33270,32265,2,2024-04-26,1,22,938,12822,66,55660,1,0
33271,32266,1,2024-03-14,1,22,931,12724,64,55662,1,0
33272,32267,1,2024-03-16,1,22,930,12703,64,55663,1,0
33273,32267,1,2024-02-16,1,22,930,12703,64,55664,1,0
33274,32269,1,2024-05-23,1,22,930,12704,66,55667,1,0
33275,32270,1,2024-10-28,1,22,935,12776,66,55669,1,0
33276,32271,1,2024-05-17,1,22,935,12783,64,55671,1,0
33277,32272,1,2024-06-06,1,22,926,12644,66,55672,1,0
33278,32273,1,2024-10-04,1,22,931,12721,64,55673,1,0
33279,32274,1,2024-06-25,1,22,928,12674,66,55675,1,0
33280,32275,2,2024-12-18,1,22,928,12675,66,55678,1,0
33281,32276,1,2024-01-13,1,22,935,12771,66,55679,1,0
33282,32280,1,2024-04-05,1,22,922,12585,66,55684,1,0
33283,32281,2,2024-02-25,1,22,921,12582,64,55685,1,0
33284,32281,1,2024-03-21,1,22,921,12582,64,55686,1,0
33285,32281,1,2024-03-08,1,22,921,12582,64,55687,1,0
33286,32281,1,2024-03-24,1,22,921,12582,64,55688,1,0
33287,32282,2,2024-08-11,1,22,939,12844,66,55690,1,1
33288,32284,1,2024-09-28,1,22,940,12853,65,55692,1,0
33289,32285,1,2024-08-19,1,22,928,12671,65,55695,1,0
33290,32285,1,2024-08-09,1,22,928,12671,65,55696,1,0
33291,32285,2,2024-09-28,1,22,928,12671,65,55697,1,0
33292,32286,1,2024-07-03,1,22,941,12862,66,55698,1,0
33293,32287,2,2024-08-18,1,22,923,12603,64,55700,1,0
33294,32287,1,2024-07-23,1,22,923,12603,64,55701,1,0
33295,32287,1,2024-08-27,1,22,923,12603,64,55703,1,0
33296,32288,2,2024-08-21,1,22,932,12746,65,55704,1,1
33297,32289,1,2024-09-13,1,22,940,12847,66,55705,1,0
33298,32290,2,2024-04-29,1,22,938,12828,66,55706,1,0
33299,32291,1,2024-04-08,1,22,924,12608,65,55708,1,0
33300,32292,1,2024-11-25,1,22,941,12867,64,55710,1,0
33301,32293,1,2024-01-21,1,22,929,12689,65,55712,1,0
33302,32294,1,2024-07-27,1,22,939,12837,65,55716,1,0
33303,32294,1,2024-07-08,1,22,939,12837,65,55717,1,0
33304,32295,1,2025-01-24,1,22,938,12819,65,55718,1,0
33305,32297,2,2024-02-16,1,22,927,12666,65,55720,1,0
33306,32298,1,2024-09-13,1,22,919,12559,64,55721,1,0
33307,32299,1,2024-11-04,1,22,938,12829,65,55722,1,0
33308,32299,1,2024-11-22,1,22,938,12829,65,55723,1,0
33309,32300,1,2025-01-14,1,22,941,12859,66,55725,1,0
33310,32300,1,2024-12-24,1,22,941,12859,66,55726,1,0
33311,32301,1,2024-10-22,1,22,924,12616,64,55727,1,0
33312,32302,1,2024-09-09,1,22,932,12732,64,55729,1,0
33313,32303,1,2024-07-22,1,22,926,12645,64,55731,1,0
33314,32304,1,2024-03-31,1,22,940,12853,64,55733,1,0
33315,32305,1,2024-09-06,1,22,923,12607,65,55734,1,0
33316,32305,2,2024-09-11,1,22,923,12607,65,55735,1,0
33317,32306,1,2024-12-01,1,22,939,12837,65,55736,1,0
33318,32307,1,2025-01-03,1,22,935,12771,66,55738,1,0
33319,32307,1,2024-12-10,1,22,935,12771,66,55739,1,0
33320,32307,2,2025-01-10,1,22,935,12771,66,55740,1,0
33321,32308,1,2024-11-13,1,22,935,12777,64,55741,1,0
33322,32309,1,2024-04-21,1,22,918,12549,65,55742,1,0
33323,32309,1,2024-04-15,1,22,918,12549,65,55743,1,0
33324,32310,1,2024-12-16,1,22,929,12690,65,55745,1,0
33325,32312,1,2024-11-03,1,22,917,12529,64,55748,1,0
33326,32313,1,2025-01-03,1,22,934,12761,64,55749,1,0
33327,32313,1,2024-12-08,1,22,934,12761,64,55750,1,0
33328,32314,1,2024-11-16,1,22,927,12668,65,55751,1,0
33329,32315,1,2024-05-14,1,22,925,12636,64,55752,1,1
33330,32316,1,2025-01-15,1,22,917,12521,64,55754,1,0
33331,32317,1,2024-04-14,1,22,940,12849,65,55755,1,0
33332,32317,1,2024-04-14,1,22,940,12849,65,55757,1,0
33333,32318,1,2025-01-16,1,22,923,12600,65,55758,1,0
33334,32321,1,2024-09-16,1,22,931,12724,65,55762,1,0
33335,32322,2,2024-06-17,1,22,938,12820,66,55763,1,0
33336,32323,1,2024-05-30,1,22,929,12683,65,55764,1,0
33337,32323,1,2024-05-11,1,22,929,12683,65,55765,1,0
33338,32324,2,2024-04-02,1,22,925,12623,64,55766,1,0
33339,32325,1,2024-04-13,1,22,940,12851,65,55768,1,1
33340,32325,1,2024-05-30,1,22,940,12851,65,55770,1,0
33341,32327,1,2024-08-04,1,22,938,12833,65,55773,1,0
33342,32329,1,2025-02-10,1,22,939,12835,66,55775,1,0
33343,32330,2,2024-09-26,1,22,931,12725,66,55776,1,0
33344,32333,1,2024-05-18,1,22,918,12542,64,55780,1,0
33345,32334,1,2025-02-12,1,22,932,12747,65,55782,1,0
33346,32334,2,2025-01-28,1,22,932,12747,65,55783,1,0
33347,32334,2,2024-12-23,1,22,932,12747,65,55785,1,0
33348,32336,1,2024-06-01,1,22,926,12647,64,55787,1,0
33349,32336,1,2024-05-12,1,22,926,12647,64,55788,1,0
33350,32337,1,2024-05-27,1,22,935,12783,65,55791,1,0
33351,32337,1,2024-06-20,1,22,935,12783,65,55792,1,0
33352,32337,1,2024-04-29,1,22,935,12783,65,55793,1,0
33353,32338,1,2024-08-31,1,22,924,12610,66,55794,1,0
33354,32338,2,2024-09-26,1,22,924,12610,66,55795,1,0
33355,32340,1,2024-09-19,1,22,941,12863,66,55797,1,0
33356,32341,1,2024-02-04,1,22,934,12761,64,55801,1,0
33357,32342,1,2024-05-16,1,22,925,12634,64,55803,1,1
33358,32342,1,2024-04-28,1,22,925,12634,64,55804,1,0
33359,32343,1,2024-11-11,1,22,938,12820,65,55806,1,0
33360,32344,1,2024-05-27,1,22,929,12677,66,55807,1,0
33361,32345,1,2024-12-28,1,22,926,12648,66,55808,1,0
33362,32347,1,2024-11-24,1,22,936,12801,65,55811,1,0
33363,32347,1,2024-10-24,1,22,936,12801,65,55812,1,0
33364,32349,1,2024-07-15,1,22,932,12734,64,55815,1,0
33365,32350,1,2024-06-23,1,22,925,12625,66,55818,1,0
33366,32350,1,2024-07-07,1,22,925,12625,66,55819,1,0
33367,32352,1,2024-05-11,1,22,939,12845,65,55821,1,0
33368,32353,1,2024-12-07,1,22,921,12581,66,55822,1,0
33369,32355,2,2024-02-27,1,22,919,12559,66,55824,1,0
33370,32356,1,2024-10-05,1,22,931,12728,65,55827,1,0
33371,32358,1,2024-10-17,1,22,940,12853,65,55829,1,0
33372,32358,2,2024-11-12,1,22,940,12853,65,55830,1,0
33373,32358,1,2024-11-17,1,22,940,12853,65,55832,1,0
33374,32359,1,2025-02-08,1,22,919,12557,64,55833,1,0
33375,32360,1,2024-05-06,1,22,941,12864,65,55834,1,0
33376,32362,1,2024-10-26,1,22,919,12556,65,55837,1,0
33377,32362,2,2024-11-19,1,22,919,12556,65,55838,1,0
33378,32362,1,2024-09-29,1,22,919,12556,65,55839,1,0
33379,32364,1,2025-01-11,1,22,919,12554,66,55842,1,0
33380,32365,1,2024-10-05,1,22,928,12675,65,55844,1,0
33381,32369,1,2024-05-05,1,22,932,12744,65,55848,1,0
33382,32370,1,2025-01-26,1,22,920,12565,65,55849,1,0
33383,32370,2,2025-02-01,1,22,920,12565,65,55850,1,0
33384,32371,1,2025-02-12,1,22,931,12717,66,55852,1,0
33385,32371,2,2025-01-08,1,22,931,12717,66,55853,1,0
33386,32371,2,2025-02-14,1,22,931,12717,66,55854,1,0
33387,32372,1,2025-12-16,1,22,926,12649,66,55855,1,0
33388,32373,1,2025-07-08,1,22,920,12571,64,55858,1,0
33389,32374,1,2025-09-23,1,22,937,12807,66,55861,1,0
33390,32375,1,2026-01-07,1,22,935,12779,65,55862,1,0
33391,32376,1,2025-12-16,1,22,923,12607,65,55863,1,0
33392,32377,2,2025-08-28,1,22,941,12863,64,55865,1,0
33393,32378,1,2025-06-15,1,22,938,12818,65,55867,1,0
33394,32378,1,2025-06-02,1,22,938,12818,65,55868,1,0
33395,32378,2,2025-05-11,1,22,938,12818,65,55869,1,0
33396,32379,1,2025-11-01,1,22,924,12611,64,55870,1,0
33397,32381,1,2025-12-24,1,22,936,12795,65,55873,1,0
33398,32381,2,2026-02-11,1,22,936,12795,65,55874,1,0
33399,32382,1,2025-05-03,1,22,939,12842,64,55875,1,0
33400,32383,2,2025-11-06,1,22,932,12745,66,55877,1,0
33401,32384,1,2025-09-15,1,22,933,12748,65,55878,1,0
33402,32385,1,2025-05-29,1,22,932,12747,66,55879,1,0
33403,32385,1,2025-05-23,1,22,932,12747,66,55880,1,0
33404,32390,1,2026-01-15,1,22,934,12760,65,55885,1,0
33405,32391,1,2025-06-01,1,22,921,12577,66,55886,1,0
33406,32392,1,2026-01-07,1,22,921,12582,64,55887,1,0
33407,32395,1,2025-08-03,1,22,935,12777,66,55890,1,0
33408,32396,1,2025-10-24,1,22,931,12722,66,55892,1,0
33409,32397,1,2025-11-02,1,22,935,12771,64,55894,1,1
33410,32397,1,2025-09-20,1,22,935,12771,64,55895,1,1
33411,32398,2,2025-10-12,1,22,939,12846,65,55897,1,0
33412,32398,1,2025-11-24,1,22,939,12846,65,55898,1,0
33413,32399,2,2025-07-12,1,22,918,12541,66,55900,1,0
33414,32400,1,2025-08-14,1,22,917,12518,64,55901,1,0
33415,32401,1,2025-03-16,1,22,928,12670,66,55903,1,0
33416,32402,1,2026-02-08,1,22,929,12683,65,55904,1,0
33417,32403,1,2025-04-05,1,22,921,12576,65,55905,1,0
33418,32405,1,2025-02-22,1,22,919,12556,66,55907,1,0
33419,32405,2,2025-04-02,1,22,919,12556,66,55908,1,0
33420,32406,1,2025-06-03,1,22,923,12607,64,55909,1,0
33421,32408,1,2025-07-21,1,22,941,12869,64,55912,1,0
33422,32409,1,2025-12-05,1,22,921,12574,64,55913,1,0
33423,32412,2,2025-07-03,1,22,935,12772,65,55919,1,0
33424,32413,1,2025-11-03,1,22,930,12706,66,55920,1,1
33425,32413,1,2025-11-06,1,22,930,12706,66,55921,1,0
33426,32414,1,2025-10-28,1,22,924,12616,65,55923,1,0
33427,32414,1,2025-10-07,1,22,924,12616,65,55924,1,0
33428,32414,1,2025-10-29,1,22,924,12616,65,55925,1,0
33429,32415,1,2025-11-02,1,22,924,12613,66,55926,1,0
33430,32415,1,2025-10-20,1,22,924,12613,66,55927,1,0
33431,32416,1,2025-06-26,1,22,938,12833,64,55928,1,0
33432,32416,1,2025-06-04,1,22,938,12833,64,55929,1,0
33433,32419,1,2025-12-04,1,22,921,12576,65,55932,1,0
33434,32421,1,2026-01-08,1,22,940,12854,65,55935,1,0
33435,32422,1,2025-11-26,1,22,937,12816,65,55938,1,0
33436,32422,1,2025-12-02,1,22,937,12816,65,55939,1,0
33437,32423,1,2025-12-16,1,22,936,12799,64,55941,1,0
33438,32424,1,2025-07-15,1,22,939,12840,66,55942,1,0
33439,32426,2,2025-04-12,1,22,940,12852,66,55945,1,0
33440,32427,2,2025-07-22,1,22,929,12690,64,55946,1,0
33441,32427,1,2025-07-02,1,22,929,12690,64,55947,1,0
33442,32427,1,2025-08-11,1,22,929,12690,64,55948,1,0
33443,32428,2,2025-12-07,1,22,931,12713,64,55950,1,0
33444,32429,2,2025-11-14,1,22,926,12654,65,55952,1,0
33445,32429,1,2025-11-10,1,22,926,12654,65,55953,1,0
33446,32430,1,2025-12-08,1,22,929,12677,65,55955,1,0
33447,32430,1,2025-12-13,1,22,929,12677,65,55956,1,1
33448,32431,1,2026-01-27,1,22,935,12786,66,55957,1,0
33449,32433,1,2025-10-13,1,22,922,12586,65,55959,1,0
33450,32434,1,2025-08-10,1,22,922,12595,66,55960,1,0
33451,32434,1,2025-07-14,1,22,922,12595,66,55963,1,0
33452,32435,1,2026-01-21,1,22,918,12540,65,55965,1,0
33453,32435,1,2026-01-13,1,22,918,12540,65,55966,1,0
33454,32437,1,2025-03-17,1,22,918,12542,64,55969,1,0
33455,32439,1,2025-10-23,1,22,939,12842,65,55971,1,0
33456,32439,1,2025-09-19,1,22,939,12842,65,55972,1,0
33457,32440,1,2025-08-03,1,22,921,12575,65,55974,1,0
33458,32441,1,2026-01-05,1,22,936,12791,65,55975,1,0
33459,32443,1,2026-02-01,1,22,939,12845,65,55977,1,0
33460,32444,1,2025-04-27,1,22,919,12553,66,55978,1,0
33461,32445,2,2025-07-06,1,22,938,12832,66,55980,1,0
33462,32446,1,2025-12-06,1,22,938,12833,64,55981,1,0
33463,32446,1,2025-10-30,1,22,938,12833,64,55982,1,0
33464,32447,1,2025-05-17,1,22,923,12600,65,55983,1,0
33465,32448,2,2025-09-23,1,22,933,12753,64,55984,1,0
33466,32449,1,2025-08-22,1,22,924,12612,65,55985,1,0
33467,32450,1,2025-05-17,1,22,934,12769,65,55987,1,0
33468,32451,1,2025-09-23,1,22,929,12681,66,55989,1,0
33469,32452,1,2025-02-23,1,22,937,12808,66,55990,1,0
33470,32453,1,2025-04-29,1,22,926,12645,64,55991,1,0
33471,32454,1,2025-02-11,1,22,939,12841,66,55992,1,0
33472,32455,1,2025-12-30,1,22,923,12605,65,55993,1,0
33473,32455,1,2026-01-02,1,22,923,12605,65,55994,1,0
33474,32456,1,2025-11-19,1,22,930,12698,66,55995,1,1
33475,32457,1,2025-01-20,1,22,925,12618,64,55996,1,0
33476,32458,1,2025-09-01,1,22,921,12574,65,55997,1,0
33477,32458,1,2025-07-25,1,22,921,12574,65,55998,1,0
33478,32459,1,2025-10-07,1,22,939,12845,64,56001,1,0
33479,32461,1,2025-03-07,1,22,918,12537,64,56004,1,0
33480,32464,1,2025-10-15,1,22,925,12618,65,56008,1,0
33481,32465,1,2025-10-16,1,22,932,12741,65,56010,1,1
33482,32466,2,2025-06-12,1,22,937,12807,64,56012,1,0
33483,32466,1,2025-05-03,1,22,937,12807,64,56013,1,0
33484,32467,2,2025-03-06,1,22,927,12657,65,56014,1,0
33485,32468,1,2025-05-17,1,22,928,12670,66,56015,1,0
33486,32468,1,2025-04-19,1,22,928,12670,66,56016,1,0
33487,32468,1,2025-05-06,1,22,928,12670,66,56017,1,0
33488,32473,1,2025-05-01,1,22,929,12689,66,56023,1,0
33489,32475,1,2025-10-11,1,22,920,12571,66,56027,1,0
33490,32476,1,2026-01-16,1,22,924,12610,65,56028,1,0
33491,32477,1,2025-05-14,1,22,919,12552,65,56029,1,0
33492,32477,1,2025-05-22,1,22,919,12552,65,56030,1,0
33493,32477,1,2025-06-11,1,22,919,12552,65,56031,1,0
33494,32480,1,2025-09-26,1,22,940,12850,65,56035,1,0
33495,32480,1,2025-08-17,1,22,940,12850,65,56036,1,0
33496,32481,2,2025-06-12,1,22,926,12645,65,56038,1,0
33497,32482,1,2025-12-01,1,22,931,12721,64,56039,1,0
33498,32483,1,2025-11-15,1,22,921,12573,66,56040,1,0
33499,32483,1,2025-12-15,1,22,921,12573,66,56041,1,0
33500,32484,1,2025-09-09,1,22,918,12545,65,56042,1,0
33501,32485,1,2025-04-05,1,22,921,12573,64,56043,1,0
33502,32485,2,2025-04-19,1,22,921,12573,64,56044,1,0
33503,32486,1,2025-06-01,1,22,928,12672,65,56046,1,0
33504,32487,1,2026-02-11,1,22,931,12721,66,56048,1,0
33505,32487,1,2026-01-27,1,22,931,12721,66,56049,1,0
33506,32488,1,2025-07-16,1,22,929,12687,65,56050,1,0
33507,32489,1,2025-07-03,1,22,934,12767,65,56051,1,0
33508,32490,2,2025-05-15,1,22,935,12786,66,56053,1,0
33509,32492,1,2025-08-14,1,22,930,12702,64,56056,1,0
33510,32493,1,2025-01-05,1,22,918,12540,66,56058,1,0
33511,32495,1,2025-01-17,1,22,926,12655,64,56061,1,0
33512,32496,1,2025-04-24,1,22,926,12653,66,56065,1,0
33513,32497,1,2025-09-25,1,22,932,12738,64,56066,1,0
33514,32498,1,2025-09-27,1,22,920,12563,65,56068,1,1
33515,32498,1,2025-09-27,1,22,920,12563,65,56069,1,0
33516,32498,1,2025-08-28,1,22,920,12563,65,56070,1,0
33517,32499,1,2025-02-26,1,22,925,12627,65,56073,1,0
33518,32500,2,2025-12-01,1,22,923,12604,64,56076,1,0
33519,32501,1,2025-10-21,1,22,927,12662,66,56078,1,0
33520,32501,1,2025-10-13,1,22,927,12662,66,56079,1,0
33521,32501,1,2025-10-01,1,22,927,12662,66,56080,1,0
33522,32501,1,2025-10-13,1,22,927,12662,66,56081,1,0
33523,32502,1,2025-07-05,1,22,940,12849,66,56082,1,0
33524,32505,1,2025-08-30,1,22,923,12603,64,56085,1,0
33525,32506,1,2025-11-20,1,22,939,12841,66,56086,1,0
33526,32506,2,2025-11-01,1,22,939,12841,66,56087,1,0
33527,32507,1,2025-05-13,1,22,929,12683,65,56088,1,0
33528,32508,1,2025-06-03,1,22,927,12659,65,56089,1,0
33529,32509,2,2025-09-03,1,22,920,12561,65,56090,1,1
33530,32510,1,2025-09-03,1,22,922,12586,65,56091,1,0
33531,32512,2,2025-02-20,1,22,920,12565,66,56093,1,0
33532,32513,1,2025-11-23,1,22,932,12747,65,56095,1,0
33533,32514,1,2025-01-12,1,22,941,12868,65,56096,1,0
33534,32514,2,2025-01-18,1,22,941,12868,65,56098,1,0
33535,32515,1,2025-10-08,1,22,939,12844,65,56099,1,0
33536,32515,1,2025-11-03,1,22,939,12844,65,56100,1,0
33537,32516,1,2025-10-06,1,22,928,12673,66,56101,1,0
33538,32517,1,2025-02-06,1,22,938,12826,66,56102,1,0
33539,32520,1,2025-05-19,1,22,925,12628,65,56105,1,0
33540,32521,1,2025-06-13,1,22,927,12664,64,56107,1,0
33541,32521,1,2025-05-17,1,22,927,12664,64,56108,1,0
33542,32521,1,2025-06-03,1,22,927,12664,64,56109,1,0
33543,32523,1,2025-06-13,1,22,927,12663,66,56111,1,0
33544,32524,1,2025-12-01,1,22,927,12664,65,56113,1,0
33545,32525,2,2025-07-29,1,22,919,12560,66,56114,1,1
33546,32527,1,2025-03-16,1,22,933,12755,64,56117,1,0
33547,32527,1,2025-01-29,1,22,933,12755,64,56118,1,0
33548,32528,2,2025-03-08,1,22,931,12722,64,56120,1,0
33549,32529,1,2025-12-13,1,22,922,12597,66,56121,1,0
33550,32530,1,2025-10-19,1,22,917,12515,64,56122,1,0
33551,32530,1,2025-10-01,1,22,917,12515,64,56123,1,0
33552,32532,1,2025-08-03,1,22,929,12684,64,56125,1,0
33553,32532,1,2025-08-20,1,22,929,12684,64,56126,1,0
33554,32533,1,2025-12-21,1,22,938,12821,66,56127,1,0
33555,32533,1,2025-12-23,1,22,938,12821,66,56128,1,0
33556,32534,1,2026-02-08,1,22,941,12866,66,56129,1,0
33557,32538,1,2025-11-06,1,22,923,12602,64,56135,1,0
33558,32539,1,2025-06-30,1,22,934,12763,64,56136,1,0
33559,32540,1,2025-11-10,1,22,935,12783,66,56138,1,0
33560,32540,2,2025-09-23,1,22,935,12783,66,56139,1,0
33561,32541,1,2025-10-11,1,22,927,12658,66,56140,1,0
