CSID,CaseMasterID,csdate,cstype,PolicePersonID
27407,29876,2023-10-16 03:37:00,A,11795
27408,29877,2024-04-02 17:13:00,A,11754
27409,29878,2023-04-19 04:46:00,A,12162
27410,29879,2023-03-02 22:04:00,C,11732
27411,29880,2023-06-07 23:08:00,A,12138
27412,29881,2023-12-03 19:53:00,C,11912
27413,29882,2023-12-06 16:24:00,C,12000
27414,29883,2024-02-13 06:08:00,A,11984
27415,29884,2024-01-23 03:20:00,B,11845
27416,29885,2023-05-21 19:21:00,A,11773
27417,29886,2024-02-27 01:15:00,A,11699
27418,29887,2023-12-26 17:05:00,C,11813
27419,29888,2024-01-22 02:34:00,A,11971
27420,29889,2023-10-04 11:04:00,A,12130
27421,29890,2024-06-27 03:59:00,B,12096
27422,29891,2024-02-16 09:34:00,A,12099
27423,29892,2023-09-15 06:59:00,B,11875
27424,29893,2024-02-05 02:10:00,B,11988
27425,29894,2024-01-08 02:18:00,A,11977
27426,29895,2023-06-01 16:12:00,A,11994
27427,29896,2023-04-29 15:54:00,A,12081
27428,29897,2024-01-20 13:44:00,A,11809
27429,29898,2023-12-26 00:09:00,B,11917
27430,29899,2023-12-20 01:19:00,A,12048
27431,29900,2023-11-06 10:03:00,A,11941
27432,29901,2023-07-01 11:37:00,A,11966
27433,29902,2024-08-11 10:50:00,A,11948
27434,29903,2024-09-19 16:28:00,A,11694
27435,29904,2023-09-18 12:25:00,C,12106
27436,29905,2023-03-14 21:54:00,A,11878
27437,29906,2024-02-01 07:58:00,C,11696
27438,29907,2023-05-08 01:51:00,C,11733
27439,29908,2023-04-28 03:51:00,A,11670
27440,29909,2024-05-21 07:12:00,A,11673
27441,29910,2024-01-19 02:42:00,A,12128
27442,29911,2024-07-24 20:30:00,A,11946
27443,29912,2023-12-24 02:04:00,C,12110
27444,29913,2024-01-28 13:28:00,A,11778
27445,29914,2024-06-28 06:05:00,A,11920
27446,29915,2023-09-21 01:46:00,C,11734
27447,29916,2023-09-10 14:46:00,A,12006
27448,29917,2023-09-13 11:59:00,C,12075
27449,29918,2023-09-03 23:12:00,A,11823
27450,29919,2023-06-04 16:33:00,A,11804
27451,29920,2024-04-23 00:28:00,A,11720
27452,29921,2024-04-09 11:36:00,C,11994
27453,29922,2023-09-14 03:30:00,C,11763
27454,29923,2023-08-31 12:06:00,A,12003
27455,29924,2024-05-02 15:45:00,A,12011
27456,29925,2023-11-06 18:35:00,A,11658
27457,29926,2023-12-27 22:57:00,A,11700
27458,29927,2024-05-14 04:42:00,C,12019
27459,29928,2023-11-27 02:27:00,A,12163
27460,29929,2023-07-15 20:11:00,A,11712
27461,29930,2024-06-10 02:16:00,C,11868
27462,29931,2023-06-25 16:05:00,A,11768
27463,29932,2024-02-06 08:41:00,A,12149
27464,29933,2024-01-20 19:36:00,A,11887
27465,29934,2023-11-11 11:10:00,A,11889
27466,29935,2024-09-30 21:57:00,A,12061
27467,29936,2024-05-25 18:03:00,A,11687
27468,29937,2023-07-26 23:50:00,B,11896
27469,29938,2023-11-06 10:37:00,B,11696
27470,29939,2023-07-07 04:06:00,A,12022
27471,29940,2023-12-02 23:28:00,C,11775
27472,29941,2023-12-07 09:41:00,A,12052
27473,29942,2023-05-22 12:42:00,C,12004
27474,29943,2023-11-20 21:41:00,A,11807
27475,29944,2024-03-25 23:32:00,A,12028
27476,29945,2024-01-29 18:05:00,A,11717
27477,29946,2023-09-11 18:31:00,A,11827
27478,29947,2023-06-07 08:17:00,A,11837
27479,29948,2024-06-07 01:09:00,A,11985
27480,29949,2024-04-02 03:22:00,B,11679
27481,29950,2024-08-28 23:16:00,C,11814
27482,29951,2023-11-03 09:23:00,C,12054
27483,29952,2023-07-25 04:10:00,C,11804
27484,29953,2023-11-04 23:34:00,C,12078
27485,29954,2023-09-11 07:22:00,C,11804
27486,29955,2023-03-13 14:04:00,C,11739
27487,29956,2023-11-15 08:36:00,A,11808
27488,29957,2024-07-31 00:30:00,C,12103
27489,29958,2024-01-29 07:32:00,A,12003
27490,29959,2023-10-22 13:16:00,A,12038
27491,29960,2024-07-29 23:13:00,A,12120
27492,29961,2024-06-23 08:18:00,A,11754
27493,29962,2024-08-12 13:38:00,C,11686
27494,29963,2023-08-14 19:10:00,A,11822
27495,29964,2024-04-05 22:19:00,C,11694
27496,29965,2024-03-05 07:04:00,C,12153
27497,29966,2023-12-11 09:00:00,A,11950
27498,29967,2023-06-09 01:39:00,A,11911
27499,29968,2024-03-13 10:22:00,C,11753
27500,29969,2023-10-10 00:41:00,A,11692
27501,29970,2023-08-25 22:53:00,A,12117
27502,29971,2023-09-22 09:04:00,A,11923
27503,29972,2024-04-08 14:35:00,A,11772
27504,29973,2023-11-08 14:30:00,A,11838
27505,29974,2023-07-03 04:15:00,A,11957
27506,29975,2023-09-14 08:17:00,A,11901
27507,29976,2024-07-05 03:11:00,A,12120
27508,29977,2024-02-25 07:16:00,C,11955
27509,29978,2023-07-31 01:38:00,A,11776
27510,29979,2024-03-04 17:23:00,C,11776
27511,29980,2024-01-24 03:20:00,A,12011
27512,29981,2024-07-06 23:46:00,C,12059
27513,29982,2024-01-10 06:44:00,A,12096
27514,29983,2023-07-09 21:15:00,C,11787
27515,29984,2023-05-08 11:15:00,C,12150
27516,29985,2023-10-28 06:07:00,A,12082
27517,29986,2024-07-01 03:00:00,B,11930
27518,29987,2024-02-05 07:23:00,A,12132
27519,29988,2024-01-13 16:25:00,C,11904
27520,29989,2024-01-17 05:15:00,C,11926
27521,29990,2023-10-10 04:01:00,C,11758
27522,29991,2023-09-17 01:07:00,C,11700
27523,29992,2023-12-14 00:55:00,A,11701
27524,29993,2024-03-16 21:17:00,A,11837
27525,29994,2023-02-09 02:30:00,A,12031
27526,29995,2024-02-26 07:57:00,C,11675
27527,29996,2024-04-09 04:09:00,C,12048
27528,29997,2024-07-08 22:41:00,A,12128
27529,29998,2023-09-06 09:57:00,A,11770
27530,29999,2023-11-03 19:15:00,C,11690
27531,30000,2023-10-27 12:24:00,A,11887
27532,30001,2023-11-10 12:53:00,A,11962
27533,30002,2024-01-29 03:15:00,A,11818
27534,30003,2024-07-06 01:43:00,A,11911
27535,30004,2023-12-09 04:51:00,A,12050
27536,30005,2023-11-24 14:26:00,C,11888
27537,30006,2024-06-06 06:56:00,A,11840
27538,30007,2023-10-09 23:33:00,C,12032
27539,30008,2024-04-09 16:25:00,A,11987
27540,30009,2024-02-09 03:33:00,A,11988
27541,30010,2024-02-28 19:49:00,A,11927
27542,30011,2023-12-02 01:06:00,A,11922
27543,30012,2023-11-27 13:34:00,A,11807
27544,30013,2023-03-21 22:29:00,C,11865
27545,30014,2023-08-04 04:42:00,A,11739
27546,30015,2023-06-27 04:12:00,A,11759
27547,30016,2023-10-12 02:48:00,C,11995
27548,30017,2024-02-07 21:08:00,A,11820
27549,30018,2024-06-27 10:01:00,A,11951
27550,30019,2024-02-17 15:32:00,A,11679
27551,30020,2024-03-03 10:11:00,A,11954
27552,30021,2023-06-08 07:13:00,A,11823
27553,30022,2024-08-19 14:29:00,A,11809
27554,30023,2023-06-26 03:49:00,A,11839
27555,30024,2024-07-18 00:12:00,A,11835
27556,30025,2024-02-04 01:17:00,C,11658
27557,30026,2023-05-17 22:29:00,A,11821
27558,30027,2023-07-29 15:40:00,A,12093
27559,30028,2024-07-24 13:39:00,A,11699
27560,30029,2023-10-20 05:55:00,A,12003
27561,30030,2023-09-21 03:57:00,C,11901
27562,30031,2024-01-20 20:26:00,B,11801
27563,30032,2023-09-03 00:06:00,C,12047
27564,30033,2023-10-31 16:19:00,C,11732
27565,30034,2023-07-21 20:00:00,C,11700
27566,30035,2024-06-03 03:19:00,C,12128
27567,30036,2023-08-03 00:57:00,A,11898
27568,30037,2023-07-27 00:57:00,A,12135
27569,30038,2024-07-31 21:29:00,A,11961
27570,30039,2023-10-28 03:00:00,C,12108
27571,30040,2023-12-22 20:48:00,A,11827
27572,30041,2024-01-17 19:31:00,B,11794
27573,30042,2023-07-04 03:42:00,C,12070
27574,30043,2024-08-06 08:47:00,A,12048
27575,30044,2023-12-10 01:40:00,C,12129
27576,30045,2023-11-26 15:58:00,C,12086
27577,30046,2024-01-27 05:55:00,A,11772
27578,30047,2024-08-08 06:30:00,A,11988
27579,30048,2023-07-09 19:31:00,A,11969
27580,30049,2024-04-22 09:19:00,C,12126
27581,30050,2023-12-10 02:57:00,A,11743
27582,30051,2024-04-26 03:09:00,C,12098
27583,30052,2023-09-22 01:36:00,C,11850
27584,30053,2024-05-20 02:32:00,A,11902
27585,30054,2023-08-31 08:16:00,C,11768
27586,30055,2024-02-08 23:04:00,A,12078
27587,30056,2024-01-08 17:50:00,A,12034
27588,30057,2023-04-10 06:57:00,A,11792
27589,30058,2024-06-18 00:18:00,C,11865
27590,30059,2023-07-06 12:31:00,C,11964
27591,30060,2024-01-31 17:05:00,A,11785
27592,30061,2024-02-27 23:04:00,C,11745
27593,30062,2024-04-01 23:29:00,A,12008
27594,30063,2024-03-24 02:54:00,C,11962
27595,30064,2023-12-27 19:42:00,A,11890
27596,30065,2024-03-16 14:33:00,A,12082
27597,30066,2023-06-08 23:04:00,A,11730
27598,30067,2023-11-07 04:45:00,A,11798
27599,30068,2024-01-19 07:49:00,A,12103
27600,30069,2023-05-09 02:50:00,C,11869
27601,30070,2023-09-04 18:06:00,A,11841
27602,30071,2024-03-09 10:16:00,C,12153
27603,30072,2024-01-24 17:27:00,A,11696
27604,30073,2023-06-01 06:50:00,C,11677
27605,30074,2023-07-13 02:59:00,A,11881
27606,30075,2023-07-15 09:17:00,C,11682
27607,30076,2023-09-27 17:41:00,C,11796
27608,30077,2024-09-04 10:19:00,C,11973
27609,30078,2024-01-18 01:26:00,A,12101
27610,30079,2023-08-31 01:20:00,A,11731
27611,30080,2023-05-02 04:53:00,A,11759
27612,30081,2024-07-31 20:40:00,A,12047
27613,30082,2023-06-20 07:01:00,A,11802
27614,30083,2023-07-30 07:15:00,A,11747
27615,30084,2023-08-04 05:29:00,A,11897
27616,30085,2023-12-26 11:31:00,C,11935
27617,30086,2024-03-01 22:17:00,A,11917
27618,30087,2024-04-30 04:59:00,A,11823
27619,30088,2023-12-05 16:27:00,C,11782
27620,30089,2023-08-25 06:55:00,C,11838
27621,30090,2023-11-22 17:41:00,A,11705
27622,30091,2024-03-08 12:52:00,B,12074
27623,30092,2023-12-25 06:11:00,A,11891
27624,30093,2023-09-27 01:18:00,B,12151
27625,30094,2023-06-09 15:28:00,A,11921
27626,30095,2023-04-20 02:12:00,C,11833
27627,30096,2024-07-17 17:13:00,A,12132
27628,30097,2023-08-15 19:50:00,A,11995
27629,30098,2023-06-24 05:10:00,A,11948
27630,30099,2024-03-18 13:23:00,A,11844
27631,30100,2023-11-15 01:16:00,A,11974
27632,30101,2023-11-22 21:21:00,C,11805
27633,30102,2023-08-29 06:44:00,A,11680
27634,30103,2024-03-18 14:50:00,A,11664
27635,30104,2024-02-05 08:42:00,C,11968
27636,30105,2023-08-19 19:11:00,C,12131
27637,30106,2024-01-07 00:00:00,A,11968
27638,30107,2023-10-23 03:43:00,C,12098
27639,30108,2023-10-01 21:35:00,A,12008
27640,30109,2024-01-07 01:26:00,A,11975
27641,30110,2024-01-07 00:30:00,A,11755
27642,30111,2024-02-03 18:24:00,A,12164
27643,30112,2024-02-24 14:16:00,C,12124
27644,30113,2023-08-20 04:48:00,A,11779
27645,30114,2024-02-07 04:11:00,A,11918
27646,30115,2024-03-05 07:04:00,A,12162
27647,30116,2024-04-27 07:09:00,B,12098
27648,30117,2023-12-19 18:36:00,B,12024
27649,30118,2023-07-21 03:19:00,A,11745
27650,30119,2023-11-15 03:27:00,A,12144
27651,30120,2024-04-07 18:23:00,C,12008
27652,30121,2025-06-20 09:51:00,C,12137
27653,30122,2024-11-09 06:52:00,A,11872
27654,30123,2025-06-14 18:03:00,A,11731
27655,30124,2025-02-14 12:47:00,C,11925
27656,30125,2025-02-23 02:13:00,C,11677
27657,30126,2024-05-08 03:03:00,A,11974
27658,30127,2024-10-28 13:37:00,C,11953
27659,30128,2024-10-05 12:55:00,A,11984
27660,30129,2024-04-15 06:19:00,A,11756
27661,30130,2025-03-29 09:38:00,C,11935
27662,30131,2025-07-12 02:50:00,A,11772
27663,30132,2024-11-14 19:42:00,A,11777
27664,30133,2024-11-24 15:28:00,A,12010
27665,30134,2024-12-09 06:29:00,A,11678
27666,30135,2024-12-13 02:41:00,A,11794
27667,30136,2024-07-15 07:35:00,B,12123
27668,30137,2025-06-30 03:58:00,A,11752
27669,30138,2024-10-05 02:01:00,A,12078
27670,30139,2024-12-08 01:04:00,A,12064
27671,30140,2025-01-19 16:24:00,A,12051
27672,30141,2024-10-23 04:01:00,A,11900
27673,30142,2024-12-03 05:36:00,C,11876
27674,30143,2025-03-31 05:37:00,A,12053
27675,30144,2024-07-03 06:05:00,C,12098
27676,30145,2025-01-27 06:51:00,C,12096
27677,30146,2024-04-08 02:52:00,C,12112
27678,30147,2024-06-06 19:05:00,C,11835
27679,30148,2024-07-25 16:38:00,A,12038
27680,30149,2025-04-16 00:06:00,A,12003
27681,30150,2025-01-13 03:54:00,A,12099
27682,30151,2024-07-05 21:26:00,C,11870
27683,30152,2024-03-31 23:41:00,A,12159
27684,30153,2024-10-18 13:19:00,B,12140
27685,30154,2025-06-16 19:16:00,A,11784
27686,30155,2024-05-25 08:03:00,A,12053
27687,30156,2024-10-11 19:42:00,A,11802
27688,30157,2025-02-12 12:31:00,A,11777
27689,30158,2024-08-16 04:46:00,B,11850
27690,30159,2024-03-24 01:22:00,B,11900
27691,30160,2025-06-06 22:55:00,A,11693
27692,30161,2025-01-07 06:52:00,A,11728
27693,30162,2025-02-21 16:58:00,A,11912
27694,30163,2024-11-07 22:30:00,C,11668
27695,30164,2025-05-21 22:00:00,C,12104
27696,30165,2025-06-16 08:53:00,C,12023
27697,30166,2025-01-27 00:15:00,A,11956
27698,30167,2024-11-24 17:49:00,C,11921
27699,30168,2024-08-10 10:22:00,C,11913
27700,30169,2024-03-08 21:35:00,A,11795
27701,30170,2024-04-19 15:08:00,C,11985
27702,30171,2024-11-03 11:06:00,A,11961
27703,30172,2025-02-08 07:16:00,C,11782
27704,30173,2024-12-12 21:44:00,A,12129
27705,30174,2024-09-14 12:24:00,A,12004
27706,30175,2024-05-07 19:07:00,C,12027
27707,30176,2024-10-19 02:07:00,C,11709
27708,30177,2024-07-05 14:03:00,A,12157
27709,30178,2024-05-06 14:41:00,C,11747
27710,30179,2024-09-21 08:52:00,C,11947
27711,30180,2024-10-28 00:00:00,A,11883
27712,30181,2024-08-24 02:54:00,A,11929
27713,30182,2024-12-05 01:04:00,A,12153
27714,30183,2024-12-19 22:37:00,C,12164
27715,30184,2024-11-11 23:44:00,A,12123
27716,30185,2024-09-26 19:00:00,C,12009
27717,30186,2024-08-02 22:40:00,A,12028
27718,30187,2024-04-28 09:17:00,A,11867
27719,30188,2025-03-29 01:44:00,A,12029
27720,30189,2024-09-27 06:59:00,A,12133
27721,30190,2025-08-23 17:15:00,C,11785
27722,30191,2024-12-28 01:14:00,A,12139
27723,30192,2025-05-08 02:48:00,A,11842
27724,30193,2024-10-19 05:41:00,A,12078
27725,30194,2024-09-08 05:51:00,C,11722
27726,30195,2025-01-11 02:53:00,B,11756
27727,30196,2025-06-16 23:55:00,A,11971
27728,30197,2025-06-20 16:00:00,A,12054
27729,30198,2024-10-06 05:00:00,A,12000
27730,30199,2025-03-26 00:57:00,C,12048
27731,30200,2025-04-16 13:57:00,A,11823
27732,30201,2025-01-01 17:35:00,C,11889
27733,30202,2024-10-09 19:38:00,C,12064
27734,30203,2025-03-29 22:50:00,A,12161
27735,30204,2024-04-01 22:31:00,A,11816
27736,30205,2024-08-30 11:16:00,C,11963
27737,30206,2024-07-16 22:09:00,A,12146
27738,30207,2024-09-12 07:28:00,A,11928
27739,30208,2025-03-28 02:13:00,C,11666
27740,30209,2025-08-19 14:49:00,A,11920
27741,30210,2024-08-14 09:41:00,A,11988
27742,30211,2025-06-15 04:57:00,B,11990
27743,30212,2024-11-26 03:50:00,C,12167
27744,30213,2025-02-21 22:32:00,A,11770
27745,30214,2024-11-06 11:31:00,C,11780
27746,30215,2024-11-07 17:48:00,A,11848
27747,30216,2025-03-17 18:40:00,A,12168
27748,30217,2025-01-28 14:48:00,A,11794
27749,30218,2025-01-13 14:07:00,A,12051
27750,30219,2024-06-10 02:52:00,C,11961
27751,30220,2024-05-22 05:01:00,C,11719
27752,30221,2024-09-05 11:21:00,A,11842
27753,30222,2024-04-14 05:03:00,C,11826
27754,30223,2025-02-17 14:05:00,C,12163
27755,30224,2024-10-18 21:22:00,A,12124
27756,30225,2024-12-18 23:21:00,A,11912
27757,30226,2024-11-17 15:28:00,C,11802
27758,30227,2024-12-14 15:14:00,C,11735
27759,30228,2024-09-30 14:14:00,A,11970
27760,30229,2025-05-21 05:34:00,C,11922
27761,30230,2024-11-01 15:01:00,A,11926
27762,30231,2024-05-10 04:39:00,A,11868
27763,30232,2025-01-29 22:24:00,A,11841
27764,30233,2025-02-04 03:03:00,A,11831
27765,30234,2025-01-06 04:30:00,A,11942
27766,30235,2025-08-27 17:21:00,C,12017
27767,30236,2025-01-30 03:34:00,A,11769
27768,30237,2024-08-24 14:11:00,A,11949
27769,30238,2025-03-13 02:11:00,A,12145
27770,30239,2025-04-26 04:40:00,C,11765
27771,30240,2025-05-26 09:56:00,C,11849
27772,30241,2024-12-26 04:18:00,C,11750
27773,30242,2025-03-03 20:20:00,A,12052
27774,30243,2025-04-01 04:42:00,A,12109
27775,30244,2024-04-13 09:51:00,C,12009
27776,30245,2024-03-14 04:34:00,C,12131
27777,30246,2024-12-04 16:20:00,A,12075
27778,30247,2024-11-12 10:58:00,A,11904
27779,30248,2024-05-13 13:06:00,C,11917
27780,30249,2024-06-30 00:31:00,C,11857
27781,30250,2024-06-08 19:48:00,C,11965
27782,30251,2024-12-20 05:46:00,A,11914
27783,30252,2024-10-18 01:26:00,A,11970
27784,30253,2024-05-25 04:31:00,C,11720
27785,30254,2024-08-24 13:36:00,C,11805
27786,30255,2025-04-01 06:30:00,A,12071
27787,30256,2025-01-15 22:41:00,A,12109
27788,30257,2024-04-08 03:20:00,A,11857
27789,30258,2024-06-12 16:44:00,A,11772
27790,30259,2025-04-14 00:17:00,B,11909
27791,30260,2024-06-19 10:03:00,A,12091
27792,30261,2025-03-13 06:46:00,C,11833
27793,30262,2024-12-15 02:11:00,A,11876
27794,30263,2024-10-26 02:44:00,A,12130
27795,30264,2024-11-24 12:56:00,A,11829
27796,30265,2024-10-05 11:02:00,A,12039
27797,30266,2025-03-07 23:54:00,A,12164
27798,30267,2025-03-04 09:27:00,A,11950
27799,30268,2025-04-11 01:18:00,A,11967
27800,30269,2024-10-08 03:30:00,C,12110
27801,30270,2025-06-26 09:05:00,A,11671
27802,30271,2024-09-10 09:36:00,B,11797
27803,30272,2025-02-19 00:47:00,B,11777
27804,30273,2024-12-03 17:17:00,A,12101
27805,30274,2024-11-02 00:05:00,B,11929
27806,30275,2024-11-24 02:20:00,B,11666
27807,30276,2024-07-02 01:46:00,A,11960
27808,30277,2025-07-20 09:58:00,C,11784
27809,30278,2024-10-15 23:17:00,A,11779
27810,30279,2025-02-19 04:11:00,C,12126
27811,30280,2025-04-24 13:44:00,C,12051
27812,30281,2025-04-04 18:43:00,C,11943
27813,30282,2025-01-18 06:49:00,B,12132
27814,30283,2024-04-29 10:44:00,A,11860
27815,30284,2024-06-01 06:43:00,B,11891
27816,30285,2025-03-11 01:26:00,A,11966
27817,30286,2024-09-09 11:41:00,A,11965
27818,30287,2024-06-03 10:33:00,C,11791
27819,30288,2025-05-21 21:07:00,C,11721
27820,30289,2024-05-22 04:32:00,A,11829
27821,30290,2025-05-14 16:24:00,C,11917
27822,30291,2025-01-13 15:50:00,A,12113
27823,30292,2024-04-09 13:23:00,A,11740
27824,30293,2025-08-05 06:38:00,C,11985
27825,30294,2025-04-16 09:04:00,A,12120
27826,30295,2024-03-25 13:02:00,A,11662
27827,30296,2025-05-15 01:02:00,C,12120
27828,30297,2024-12-18 11:33:00,C,11722
27829,30298,2024-06-02 19:12:00,C,11694
27830,30299,2024-11-28 20:19:00,A,11753
27831,30300,2025-08-12 19:07:00,A,11873
27832,30301,2024-12-18 05:22:00,A,11989
27833,30302,2025-01-16 03:00:00,C,12046
27834,30303,2024-07-31 02:29:00,A,12017
27835,30304,2024-09-24 20:18:00,A,11807
27836,30305,2025-07-15 04:58:00,C,12075
27837,30306,2025-01-30 00:32:00,C,11962
27838,30307,2025-01-31 07:07:00,A,11776
27839,30308,2024-10-09 01:59:00,A,11967
27840,30309,2025-05-26 06:46:00,A,11836
27841,30310,2025-06-09 04:46:00,A,11862
27842,30311,2024-04-03 06:51:00,A,12132
27843,30312,2024-10-19 00:15:00,A,11749
27844,30313,2025-07-14 13:06:00,A,11987
27845,30314,2025-08-07 02:13:00,A,12119
27846,30315,2024-11-24 07:54:00,C,11712
27847,30316,2024-05-21 17:44:00,C,11848
27848,30317,2024-08-16 03:35:00,A,11929
27849,30318,2025-08-12 15:39:00,A,12004
27850,30319,2025-08-04 21:47:00,A,12121
27851,30320,2025-07-21 23:02:00,A,11949
27852,30321,2024-07-05 23:38:00,C,12129
27853,30322,2024-05-17 07:54:00,A,12032
27854,30323,2025-06-28 02:12:00,A,12092
27855,30324,2024-11-04 14:15:00,A,11954
27856,30325,2025-01-20 11:29:00,C,12074
27857,30326,2025-01-16 23:53:00,A,12071
27858,30327,2025-03-17 00:01:00,A,11812
27859,30328,2024-09-14 07:30:00,C,11956
27860,30329,2024-11-14 10:14:00,A,11890
27861,30330,2025-01-12 20:04:00,A,12050
27862,30331,2024-10-16 06:29:00,C,12151
27863,30332,2024-06-08 04:45:00,A,11960
27864,30333,2024-07-18 00:16:00,B,11946
27865,30334,2024-12-19 10:52:00,C,11980
27866,30335,2024-09-15 11:45:00,A,11927
27867,30336,2024-08-16 21:05:00,A,11873
27868,30337,2024-10-27 05:17:00,A,11768
27869,30338,2025-03-11 09:11:00,C,11967
27870,30339,2024-06-03 23:48:00,A,12001
27871,30340,2025-08-04 23:58:00,A,12120
27872,30341,2024-09-26 17:43:00,A,11805
27873,30342,2025-09-26 20:49:00,A,12019
27874,30343,2024-06-27 05:39:00,A,12107
27875,30344,2024-10-03 22:43:00,A,12028
27876,30345,2024-11-29 07:20:00,A,11753
27877,30346,2024-07-15 12:20:00,A,11987
27878,30347,2024-09-20 04:00:00,A,12108
27879,30348,2024-11-19 17:19:00,A,11993
27880,30349,2025-01-09 16:43:00,A,11909
27881,30350,2024-11-12 12:05:00,A,12104
27882,30351,2025-02-11 08:42:00,A,11994
27883,30352,2024-11-11 11:30:00,A,11940
27884,30353,2024-08-20 05:49:00,C,11952
27885,30354,2025-01-25 23:50:00,A,11757
27886,30355,2025-01-06 04:12:00,A,12000
27887,30356,2024-06-07 02:21:00,A,11868
27888,30357,2024-10-22 02:11:00,A,11779
27889,30358,2024-08-23 02:39:00,C,11823
27890,30359,2025-06-12 09:07:00,A,11759
27891,30360,2025-01-17 20:52:00,C,12013
27892,30361,2025-03-07 04:28:00,A,12100
27893,30362,2024-10-03 16:05:00,C,12089
27894,30363,2024-07-13 23:46:00,C,12110
27895,30364,2024-08-11 15:10:00,C,11891
27896,30365,2024-08-19 18:07:00,A,11734
27897,30366,2024-09-05 22:38:00,A,11951
27898,30367,2025-06-15 18:08:00,A,12050
27899,30368,2024-06-04 13:09:00,C,11878
27900,30369,2025-07-02 12:46:00,C,11895
27901,30370,2025-06-20 15:56:00,A,11733
27902,30371,2024-11-12 03:39:00,A,11753
27903,30372,2024-06-03 09:24:00,A,12045
27904,30373,2024-04-09 22:29:00,A,12099
27905,30374,2024-04-21 02:51:00,B,11692
27906,30375,2024-12-01 13:11:00,C,11812
27907,30376,2024-08-17 14:48:00,A,11925
27908,30377,2024-07-29 00:58:00,A,12120
27909,30378,2024-10-19 17:09:00,C,12053
27910,30379,2025-01-30 23:09:00,A,12142
27911,30380,2024-04-02 01:14:00,A,11807
27912,30381,2024-06-11 01:08:00,A,11871
27913,30382,2024-09-19 00:27:00,C,11846
27914,30383,2024-09-26 05:45:00,A,11948
27915,30384,2024-05-25 02:47:00,A,12153
27916,30385,2025-07-18 02:38:00,C,11867
27917,30386,2024-11-23 23:17:00,A,11842
27918,30387,2024-10-06 05:13:00,A,12126
27919,30388,2024-09-27 16:41:00,B,11681
27920,30389,2025-05-06 02:17:00,A,11718
27921,30390,2025-02-15 05:25:00,B,12122
27922,30391,2024-10-08 04:07:00,A,11922
27923,30392,2024-06-20 00:43:00,A,12094
27924,30393,2025-01-26 14:01:00,C,11986
27925,30394,2024-06-21 16:18:00,C,11921
27926,30395,2025-05-06 03:07:00,A,11819
27927,30396,2024-11-22 04:02:00,A,11699
27928,30397,2024-11-13 21:28:00,A,12013
27929,30398,2025-01-02 22:18:00,C,11798
27930,30399,2025-05-01 09:07:00,A,12078
27931,30400,2025-03-30 22:10:00,C,12152
27932,30401,2025-04-17 08:07:00,A,11725
27933,30402,2025-05-11 10:36:00,C,11792
27934,30403,2025-03-14 06:14:00,C,12107
27935,30404,2025-01-20 19:47:00,A,11980
27936,30405,2024-03-13 16:07:00,A,12064
27937,30406,2025-09-17 22:07:00,A,11937
27938,30407,2024-10-11 22:31:00,A,11948
27939,30408,2024-07-25 05:53:00,B,12083
27940,30409,2024-04-29 02:46:00,C,12103
27941,30410,2024-12-25 01:08:00,C,11848
27942,30411,2025-07-25 17:31:00,A,12159
27943,30412,2025-06-07 16:18:00,A,12026
27944,30413,2025-02-20 22:20:00,A,11932
27945,30414,2025-05-06 11:59:00,A,11729
27946,30415,2024-09-29 21:25:00,A,11681
27947,30416,2024-10-05 14:30:00,A,11719
27948,30417,2024-09-15 18:47:00,A,11931
27949,30418,2024-05-06 07:26:00,A,12158
